Year,Mineral,HS_Code,Flow,Country,Value_USD,Volume,Market_Share_Pct,Unit_Price,Country_Risk_Raw,Strategic_Vulnerability_Score,Anomaly_Flag,HHI_Risk_Score
2022-2023,Titanium-TitaniumDioxide,28230010,Import,POLAND,0.03,1815.0,0.0446827524575513,1.652892561983471e-05,5.5,0.024575513851653217,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,RUSSIA,0.0,1.0,,0.0,6.7,0.0,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,SAUDI ARAB,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,SINGAPORE,0.29,66300.0,0.43193327375633,4.374057315233786e-06,2.3,0.09934465296395589,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,SPAIN,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,SWITZERLAND,0.0,1.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,TAIWAN,1.13,248850.0,1.6830503425677688,4.5408880851918825e-06,5.5,0.9256776884122727,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,U ARAB EMTS,0.08,20060.0,0.1191540065534703,3.988035892323031e-06,4.2,0.05004468275245753,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,U K,0.07,49326.0,0.1042597557342865,1.419129870656449e-06,2.9,0.030235329162943088,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,U S A,1.55,312298.0,2.308608876973488,4.963208217791981e-06,3.8,0.8772713732499253,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,VIETNAM SOC REP,0.13,26625.0,0.1936252606493893,4.882629107981221e-06,5.2,0.10068513553768246,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,BELGIUM,9.05,1774590.0,15.866058906030858,5.099769524228132e-06,5.5,8.726332398316973,-1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,BRAZIL,0.12,6975.0,0.2103786816269284,1.7204301075268818e-05,5.7,0.1199158485273492,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,CANADA,1.09,198000.0,1.9109396914446009,5.5050505050505056e-06,1.5,0.28664095371669013,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,CHINA P RP,12.53,4789318.0,21.96704067321178,2.6162388882926546e-06,5.3,11.642531556802243,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,CZECH REPUBLIC,0.01,1000.0,0.017531556802244,1e-05,5.5,0.0096423562412342,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,FRANCE,0.4,44120.0,0.7012622720897617,9.066183136899366e-06,2.3,0.16129032258064518,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,GERMANY,6.36,1157844.0,11.15007012622721,5.492967964596267e-06,2.1,2.341514726507714,-1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,HONG KONG,0.09,20000.0,0.1577840112201963,4.5e-06,3.5,0.05522440392706871,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,ITALY,0.04,24102.0,0.0701262272089761,1.659613310098747e-06,3.6,0.0252454417952314,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,JAPAN,5.42,1868804.0,9.502103786816267,2.9002506415868117e-06,2.0,1.9004207573632534,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,KOREA RP,14.86,6150000.0,26.05189340813464,2.416260162601626e-06,2.8,7.294530154277699,-1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,MALAYSIA,0.04,8750.0,0.0701262272089761,4.571428571428571e-06,4.5,0.03155680224403924,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,MEXICO,0.08,23000.0,0.1402524544179523,3.4782608695652175e-06,5.8,0.08134642356241234,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,NETHERLAND,5.37,1139280.0,9.414446002805049,4.713503265220139e-06,5.5,5.177945301542777,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,PHILIPPINES,0.0,1.0,,0.0,6.5,0.0,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,POLAND,0.02,1037.0,0.035063113604488,1.9286403085824496e-05,5.5,0.0192847124824684,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,RUSSIA,0.08,40000.0,0.1402524544179523,2e-06,6.7,0.09396914446002805,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,SINGAPORE,0.14,40000.0,0.2454417952314166,3.5000000000000004e-06,2.3,0.05645161290322581,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,SRI LANKA DSR,0.0,47.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,SWEDEN,0.0,50.0,0.0,0.0,1.8,0.0,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,SWITZERLAND,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,TAIWAN,1.25,253180.0,2.191444600280505,4.937198830871317e-06,5.5,1.2052945301542777,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,U ARAB EMTS,0.04,20036.0,0.0701262272089761,1.9964064683569577e-06,4.2,0.029453015427769964,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,U K,0.03,22878.0,0.0525946704067321,1.3113034356150013e-06,2.9,0.01525245441795231,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,U S A,0.02,858.0,0.035063113604488,2.331002331002331e-05,3.8,0.013323983169705438,1,1961.5511948558294
2023-2024,Titanium-TitaniumDioxide,28230010,Import,VIETNAM SOC REP,0.0,1.0,,0.0,5.2,0.0,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,BELGIUM,9.61,2143410.0,16.49219152222413,4.483509921107021e-06,5.5,9.07070533722327,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,BRAZIL,0.0,1.0,,0.0,5.7,0.0,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,CANADA,0.76,135000.0,1.3042732109147075,5.629629629629629e-06,1.5,0.19564098163720614,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,CHINA P RP,17.97,7375674.0,30.839196842285908,2.436387508450075e-06,5.3,16.34477432641153,-1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,CZECH REPUBLIC,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,FRANCE,0.38,37710.0,0.6521366054573537,1.0076902678334659e-05,2.3,0.14999141925519135,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,GERMANY,6.22,1252110.0,10.674446541959842,4.967614666443044e-06,2.1,2.241633773811567,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,HONG KONG,0.13,45002.0,0.2230993650248842,2.8887604995333544e-06,3.5,0.07808477775870946,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,ITALY,0.0,1.0,,0.0,3.6,0.0,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,JAPAN,5.4,1933030.0,9.267204393341345,2.793541745342804e-06,2.0,1.853440878668269,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,KOREA RP,13.14,4974136.0,22.550197357130603,2.6416648036965617e-06,2.8,6.314055259996569,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,MALAYSIA,0.44,91000.0,0.7551055431611464,4.8351648351648355e-06,4.5,0.3397974944225159,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,MEXICO,0.0,1.0,,0.0,5.8,0.0,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,NETHERLAND,2.83,605500.0,4.856701561695555,4.67382328654005e-06,5.5,2.6711858589325552,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,POLAND,0.03,1327.0,0.0514844688518963,2.2607385079125846e-05,5.5,0.028316457868542966,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,RUSSIA,0.0,1.0,,0.0,6.7,0.0,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,SINGAPORE,0.13,40480.0,0.2230993650248842,3.2114624505928854e-06,2.3,0.05131285395572336,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,SRI LANKA DSR,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,SWEDEN,0.0,1.0,,0.0,1.8,0.0,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,SWITZERLAND,0.0,1.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,TAIWAN,1.13,203139.0,1.9392483267547624,5.562693525123191e-06,5.5,1.0665865797151193,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,THAILAND,0.01,3000.0,0.0171614896172987,3.3333333333333333e-06,5.8,0.009953663978033246,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,U ARAB EMTS,0.08,40192.0,0.1372919169383902,1.9904458598726117e-06,4.2,0.05766260511412389,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,U K,0.0,29.0,0.0,0.0,2.9,0.0,1,1961.5511948558294
2024-2025,Titanium-TitaniumDioxide,28230010,Import,U S A,0.01,929.0,0.0171614896172987,1.0764262648008611e-05,3.8,0.006521366054573506,1,1961.5511948558294
2018-2019,Titanium-UnwroughtMetalPowders,81082000,Import,CANADA,0.14,700.0,2.845528455284553,0.0002,1.5,0.426829268292683,1,4541.927243137806
2018-2019,Titanium-UnwroughtMetalPowders,81082000,Import,CHINA P RP,1.57,206480.0,31.91056910569106,7.6036419992251065e-06,5.3,16.91260162601626,1,4541.927243137806
2018-2019,Titanium-UnwroughtMetalPowders,81082000,Import,GERMANY,0.15,365.0,3.048780487804878,0.000410958904109589,2.1,0.6402439024390245,1,4541.927243137806
2018-2019,Titanium-UnwroughtMetalPowders,81082000,Import,KAZAKHSTAN,1.19,165000.0,24.186991869918696,7.2121212121212115e-06,5.5,13.302845528455283,1,4541.927243137806
2018-2019,Titanium-UnwroughtMetalPowders,81082000,Import,NETHERLAND,0.12,15000.0,2.4390243902439024,8e-06,5.5,1.3414634146341462,1,4541.927243137806
2018-2019,Titanium-UnwroughtMetalPowders,81082000,Import,RUSSIA,0.11,18276.0,2.2357723577235773,6.018822499452834e-06,6.7,1.4979674796747968,1,4541.927243137806
2018-2019,Titanium-UnwroughtMetalPowders,81082000,Import,U K,0.05,190.0,1.016260162601626,0.0002631578947368421,2.9,0.29471544715447157,1,4541.927243137806
2018-2019,Titanium-UnwroughtMetalPowders,81082000,Import,U S A,0.02,160.0,0.4065040650406504,0.000125,3.8,0.15447154471544716,1,4541.927243137806
2018-2019,Titanium-UnwroughtMetalPowders,81082000,Import,UKRAINE,1.57,200250.0,31.91056910569106,7.84019975031211e-06,5.5,17.550813008130085,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,CANADA,0.08,365.0,2.0779220779220777,0.00021917808219178083,1.5,0.3116883116883117,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,CHINA P RP,1.19,152160.0,30.909090909090907,7.820715036803365e-06,5.3,16.381818181818183,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,FRANCE,0.0,10.0,0.0,0.0,2.3,0.0,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,GERMANY,0.06,120.0,1.5584415584415583,0.0005,2.1,0.32727272727272727,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,JAPAN,0.0,1.0,0.0,0.0,2.0,0.0,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,KAZAKHSTAN,0.34,45000.0,8.831168831168831,7.555555555555556e-06,5.5,4.857142857142857,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,NETHERLAND,0.79,91000.0,20.51948051948052,8.681318681318681e-06,5.5,11.285714285714286,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,RUSSIA,0.0,1.0,,0.0,6.7,0.0,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,SWEDEN,0.05,300.0,1.2987012987012987,0.0001666666666666667,1.8,0.23376623376623376,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,SWITZERLAND,0.0,4.0,0.0,0.0,5.5,0.0,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,U K,0.06,519.0,1.5584415584415583,0.00011560693641618497,2.9,0.4519480519480519,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,U S A,0.1,472.0,2.5974025974025974,0.00021186440677966104,3.8,0.9870129870129869,1,4541.927243137806
2019-2020,Titanium-UnwroughtMetalPowders,81082000,Import,UKRAINE,1.18,140000.0,30.649350649350648,8.428571428571429e-06,5.5,16.857142857142854,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,BELGIUM,0.29,57676.0,5.544933078393881,5.028087939524239e-06,5.5,3.049713193116635,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,CANADA,0.0,1.0,,0.0,1.5,0.0,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,CHINA P RP,2.0,240307.0,38.24091778202677,8.322687229252581e-06,5.3,20.267686424474185,-1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,FRANCE,0.0,2.0,0.0,0.0,2.3,0.0,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,GERMANY,0.32,42215.0,6.118546845124283,7.580243989103399e-06,2.1,1.2848948374760993,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,JAPAN,0.0,1.0,,0.0,2.0,0.0,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,KAZAKHSTAN,0.51,75000.0,9.751434034416825,6.8e-06,5.5,5.363288718929253,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,NETHERLAND,0.64,75000.0,12.237093690248566,8.533333333333334e-06,5.5,6.730401529636711,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,RUSSIA,0.14,24700.0,2.676864244741874,5.668016194331984e-06,6.7,1.7934990439770555,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,SWEDEN,0.05,300.0,0.9560229445506692,0.0001666666666666667,1.8,0.17208413001912046,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,SWITZERLAND,0.03,144.0,0.5736137667304014,0.00020833333333333332,5.5,0.3154875717017208,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,U K,0.0,1.0,0.0,0.0,2.9,0.0,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,U S A,0.03,120.0,0.5736137667304014,0.00025,3.8,0.21797323135755256,1,4541.927243137806
2020-2021,Titanium-UnwroughtMetalPowders,81082000,Import,UKRAINE,1.22,160000.0,23.326959847036328,7.625e-06,5.5,12.82982791586998,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,BELGIUM,0.0,1.0,,0.0,5.5,0.0,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,CANADA,0.12,1000.0,1.6597510373443984,0.00011999999999999999,1.5,0.24896265560165975,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,CHINA P RP,0.9,154318.0,12.448132780082988,5.832112909705932e-06,5.3,6.597510373443983,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,FRANCE,0.0,1.0,,0.0,2.3,0.0,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,GERMANY,0.02,55.0,0.276625172890733,0.00036363636363636367,2.1,0.05809128630705394,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,KAZAKHSTAN,0.57,75000.0,7.883817427385891,7.599999999999999e-06,5.5,4.33609958506224,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,NETHERLAND,0.45,60000.0,6.224066390041494,7.5e-06,5.5,3.4232365145228214,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,RUSSIA,3.99,468560.0,55.18672199170125,8.5154515963804e-06,6.7,36.975103734439834,-1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,SWEDEN,0.03,178.0,0.4149377593360996,0.00016853932584269662,1.8,0.07468879668049792,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,SWITZERLAND,0.15,696.0,2.0746887966804977,0.00021551724137931034,5.5,1.1410788381742738,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,U K,0.56,60083.0,7.745504840940526,9.320440057919878e-06,2.9,2.2461964038727524,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,U S A,0.12,600.0,1.6597510373443984,0.00019999999999999998,3.8,0.6307053941908713,1,4541.927243137806
2021-2022,Titanium-UnwroughtMetalPowders,81082000,Import,UKRAINE,0.32,40000.0,4.426002766251728,8e-06,5.5,2.4343015214384502,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,AUSTRIA,0.09,560.0,1.347305389221557,0.0001607142857142857,5.5,0.7410179640718563,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,CANADA,0.27,2260.0,4.041916167664671,0.00011946902654867258,1.5,0.6062874251497007,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,CHINA P RP,1.01,124670.0,15.119760479041917,8.101387663431459e-06,5.3,8.013473053892216,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,GERMANY,0.23,15425.0,3.44311377245509,1.4910858995137764e-05,2.1,0.7230538922155689,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,KAZAKHSTAN,3.02,290000.0,45.20958083832336,1.0413793103448275e-05,5.5,24.86526946107785,-1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,NETHERLAND,1.06,87370.0,15.868263473053892,1.2132310861851895e-05,5.5,8.727544910179642,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,RUSSIA,0.0,1.0,,0.0,6.7,0.0,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,SINGAPORE,0.01,40.0,0.1497005988023952,0.00025,2.3,0.03443113772455089,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,SWEDEN,0.05,297.0,0.7485029940119762,0.00016835016835016836,1.8,0.13473053892215572,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,SWITZERLAND,0.12,716.0,1.7964071856287425,0.0001675977653631285,5.5,0.9880239520958083,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,U ARAB EMTS,0.0,6.0,0.0,0.0,4.2,0.0,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,U K,0.82,90509.0,12.275449101796406,9.059872498867516e-06,2.9,3.5598802395209574,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,U S A,0.0,5.0,0.0,0.0,3.8,0.0,1,4541.927243137806
2022-2023,Titanium-UnwroughtMetalPowders,81082000,Import,UKRAINE,0.0,1.0,,0.0,5.5,0.0,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,AUSTRIA,0.08,340.0,0.8465608465608466,0.00023529411764705883,5.5,0.4656084656084657,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,CANADA,0.43,3560.0,4.550264550264551,0.00012078651685393258,1.5,0.6825396825396826,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,CHINA P RP,6.43,657770.0,68.04232804232805,9.775453425969564e-06,5.3,36.06243386243386,-1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,GERMANY,0.17,660.0,1.7989417989417993,0.0002575757575757576,2.1,0.3777777777777779,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,ITALY,0.0,80.0,0.0,0.0,3.6,0.0,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,KAZAKHSTAN,1.61,180000.0,17.037037037037038,8.944444444444444e-06,5.5,9.37037037037037,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,NETHERLAND,0.1,15000.0,1.0582010582010584,6.666666666666667e-06,5.5,0.5820105820105821,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,RUSSIA,0.34,49960.0,3.5978835978835986,6.805444355484388e-06,6.7,2.410582010582011,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,SINGAPORE,0.0,1.0,,0.0,2.3,0.0,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,SWEDEN,0.02,100.0,0.2116402116402116,0.0002,1.8,0.038095238095238085,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,SWITZERLAND,0.22,1012.0,2.3280423280423284,0.0002173913043478261,5.5,1.2804232804232805,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,U ARAB EMTS,0.0,1.0,,0.0,4.2,0.0,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,U K,0.04,1393.0,0.4232804232804233,2.871500358937545e-05,2.9,0.12275132275132276,1,4541.927243137806
2023-2024,Titanium-UnwroughtMetalPowders,81082000,Import,U S A,0.01,180.0,0.1058201058201058,5.555555555555556e-05,3.8,0.040211640211640205,1,4541.927243137806
2024-2025,Titanium-UnwroughtMetalPowders,81082000,Import,AUSTRIA,0.01,40.0,0.0693481276005547,0.00025,5.5,0.03814147018030508,1,4541.927243137806
2024-2025,Titanium-UnwroughtMetalPowders,81082000,Import,CANADA,0.61,4580.0,4.230235783633842,0.0001331877729257642,1.5,0.6345353675450763,1,4541.927243137806
2024-2025,Titanium-UnwroughtMetalPowders,81082000,Import,CHINA P RP,9.48,931347.0,65.74202496532594,1.0178805536497138e-05,5.3,34.843273231622746,-1,4541.927243137806
2024-2025,Titanium-UnwroughtMetalPowders,81082000,Import,GERMANY,0.01,40.0,0.0693481276005547,0.00025,2.1,0.014563106796116488,1,4541.927243137806
2024-2025,Titanium-UnwroughtMetalPowders,81082000,Import,ITALY,0.0,1.0,,0.0,3.6,0.0,1,4541.927243137806
2024-2025,Titanium-UnwroughtMetalPowders,81082000,Import,JAPAN,0.4,75000.0,2.7739251040221915,5.333333333333334e-06,2.0,0.5547850208044383,1,4541.927243137806
2024-2025,Titanium-UnwroughtMetalPowders,81082000,Import,KAZAKHSTAN,0.76,120000.0,5.270457697642163,6.333333333333333e-06,5.5,2.8987517337031896,1,4541.927243137806
